ID;USERID;SHOPCOUNT;PRODUCTCOUNT;TOTALCOUNT;TIME;IPCOUNT;BOOTH_ID;SUBINDUSTRY;SUBMARKET;SUBMARKET_1;MARKET_NAME;INDUSTRY_NAME
32427373;0440610             ;0;0;0;20140812;1;793767;74;1006;1006;四区市场;线带
32427374;shop_103019         ;0;0;0;20140812;1;803208;147;1008;1008;篁园服装市场;睡衣
32427375;0430844B            ;0;0;0;20140812;1;781384;130;1006;1006;四区市场;袜类
32427376;0436307             ;0;0;0;20140812;1;775181;78;1006;1006;四区市场;日用百货
32427377;0217300             ;0;0;0;20140812;1;773929;19;1003;1003;二区市场;小家电
32427379;0328212             ;0;0;0;20140812;1;768595;65;1004;1004;三区市场;服装辅料
32427380;0211378             ;0;0;0;20140812;1;762801;15;1003;1003;二区市场;箱包
32427381;01A1445             ;0;0;0;20140812;2;750048;115;1001;1001;一区市场;玩具
32427382;0565474             ;0;0;0;20140812;1;799098;152;1007;1007;五区市场;针织原料
32427383;04AA416             ;0;0;0;20140812;1;100000375;2000;1006;1006;四区市场;旅游购物中心
32427384;shop_119828         ;0;0;0;20140812;1;100009316;201102;2011;2011;国际生产资料市场;工业电器
32427385;0443277             ;0;0;0;20140812;1;793714;80;1006;1006;四区市场;鞋类
32427386;01A74611            ;0;0;0;20140812;1;751944;9;1001;1001;一区市场;装饰工艺
32427387;0435795A            ;0;0;0;20140812;1;777787;78;1006;1006;四区市场;日用百货
32427388;0212625             ;0;0;0;20140812;1;769006;15;1003;1003;二区市场;箱包
32427389;shop_98535          ;0;0;0;20140812;1;100006169;10667;2002;2002;义乌副食品市场;其他副食类
32427390;0210168A            ;0;0;0;20140812;1;761003;24;1003;1003;二区市场;伞具
32427391;0321514             ;0;0;0;20140812;1;768726;107;1004;1004;三区市场;笔墨纸制品
32427392;shop_110194         ;0;0;0;20140812;2;790738;80;1006;1006;四区市场;鞋类
32427393;0432860B            ;0;0;0;20140812;1;783693;130;1006;1006;四区市场;袜类
32427394;0437452             ;0;0;0;20140812;1;777913;132;1006;1006;四区市场;针棉织品
32427395;0327582             ;0;0;0;20140812;1;778917;104;1004;1004;三区市场;纽扣/拉链
32427396;0326401             ;0;0;0;20140812;1;771779;109;1004;1004;三区市场;化妆品配件
32427397;shop_98763          ;0;0;0;20140812;1;802968;142;1008;1008;篁园服装市场;男装
32427398;0430649A3           ;0;0;0;20140812;1;782758;130;1006;1006;四区市场;袜类
32427399;Y5-0521B            ;0;0;0;20140812;2;809827;148;1008;1008;篁园服装市场;童装
32427400;shop_102537         ;0;0;0;20140812;1;760546;25;1003;1003;二区市场;自行车/童车
32427401;01A6797A            ;0;0;0;20140812;1;759836;9;1001;1001;一区市场;装饰工艺
32427403;01A3592             ;0;0;0;20140812;2;753602;6;1001;1001;一区市场;头饰
32427404;shop_107705         ;0;0;0;20140812;3;20134805;200901;2009;2009;物资市场;灯具
32427405;0329143             ;0;0;0;20140812;1;813257;93;1004;1004;三区市场;装饰画、装饰画配件及加工机械
32427406;shop_118877         ;0;0;0;20140812;1;781368;130;1006;1006;四区市场;袜类
32427407;shop_105150         ;0;0;0;20140812;1;757816;1;1001;1001;一区市场;花类
32427409;01A2679B            ;0;0;0;20140812;1;755002;115;1001;1001;一区市场;玩具
32427410;0439051             ;0;0;0;20140812;2;795503;133;1006;1006;四区市场;帽子
32427411;01A6663             ;0;0;0;20140812;1;751345;9;1001;1001;一区市场;装饰工艺
32427412;shop_107795         ;0;0;0;20140812;1;20134964;200907;2009;2009;物资市场;墙地砖
32427413;JJ-1A71             ;0;0;0;20140812;1;100001672;1101;2003;2003;家具市场;办公家具
32427414;01A2199A            ;0;0;0;20140812;1;760238;115;1001;1001;一区市场;玩具
32427415;0327513             ;0;0;0;20140812;1;772243;65;1004;1004;三区市场;服装辅料
32427416;0569142B            ;0;0;0;20140812;1;800959;146;1007;1007;五区市场;汽车用品
32427417;0329343             ;0;0;0;20140812;2;813445;93;1004;1004;三区市场;装饰画、装饰画配件及加工机械
32427418;shop_103863         ;0;0;0;20140812;1;762247;20;1003;1003;二区市场;电讯器材
32427419;01AA728B            ;0;0;0;20140812;2;750802;115;1001;1001;一区市场;玩具
32427420;0434624             ;0;0;0;20140812;1;788517;78;1006;1006;四区市场;日用百货
32427421;0434742B5           ;0;0;0;20140812;1;783050;78;1006;1006;四区市场;日用百货
32427422;0437100B            ;0;0;0;20140812;2;779079;134;1006;1006;四区市场;手套
32427423;shop_97859          ;0;0;0;20140812;1;100006019;10668;2002;2002;义乌副食品市场;杂货类
32427424;01A8880A            ;0;0;0;20140812;1;749129;10;1001;1001;一区市场;饰品配件
32427425;04371451            ;0;0;0;20140812;1;813051;134;1006;1006;四区市场;手套
32427426;0328082             ;0;0;0;20140812;1;771392;65;1004;1004;三区市场;服装辅料
32427427;0327906             ;0;0;0;20140812;1;773156;104;1004;1004;三区市场;纽扣/拉链
32427428;0323999A            ;0;0;0;20140812;1;765673;68;1004;1004;三区市场;办公学习用品
32427429;0449132B            ;0;0;0;20140812;1;796617;86;1006;1006;四区市场;文胸内衣
32427430;shop_119388         ;0;0;0;20140812;1;762537;17;1003;1003;二区市场;五金工具/配件
32427431;01A1378A            ;0;0;0;20140812;1;758563;115;1001;1001;一区市场;玩具
32427432;0329239             ;0;0;0;20140812;1;774986;93;1004;1004;三区市场;装饰画、装饰画配件及加工机械
32427434;shop_97252          ;0;0;0;20140812;1;100002921;10666;2002;2002;义乌副食品市场;酒、饮料、水果罐头类
32427435;0445953A            ;0;0;0;20140812;1;789163;131;1006;1006;四区市场;皮带/配件
32427436;0430390             ;0;0;0;20140812;1;775232;130;1006;1006;四区市场;袜类
32427438;0327512             ;0;0;0;20140812;1;780946;104;1004;1004;三区市场;纽扣/拉链
32427439;0430399B            ;0;0;0;20140812;1;783558;130;1006;1006;四区市场;袜类
32427440;01F3-138            ;0;0;0;20140812;2;791564;513;1001;1001;一区市场;辅房(饰品·工艺品·配件)
32427441;0443590             ;0;0;0;20140812;2;792735;80;1006;1006;四区市场;鞋类
32427442;shop_119890         ;0;0;0;20140812;1;793258;74;1006;1006;四区市场;线带
32427443;01AA675             ;0;0;0;20140812;1;756873;115;1001;1001;一区市场;玩具
32427444;0443153A            ;0;0;0;20140812;1;796472;80;1006;1006;四区市场;鞋类
32427445;0439253             ;0;0;0;20140812;1;782571;133;1006;1006;四区市场;帽子
32427446;shop_103825         ;0;0;0;20140812;2;765139;15;1003;1003;二区市场;箱包
32427447;0211532             ;0;0;0;20140812;1;765171;15;1003;1003;二区市场;箱包
32427448;0211291             ;0;0;0;20140812;1;813004;15;1003;1003;二区市场;箱包
32427449;shop_97870          ;0;0;0;20140812;1;100006032;10668;2002;2002;义乌副食品市场;杂货类
32427450;shop_99384          ;0;0;0;20140812;1;795292;86;1006;1006;四区市场;文胸内衣
32427451;0443134             ;0;0;0;20140812;1;790714;80;1006;1006;四区市场;鞋类
32427452;NM201783A           ;0;0;0;20140812;1;100004975;10671;2002;2002;义乌副食品市场;其他副食类
32427453;0431688A            ;0;0;0;20140812;1;779317;130;1006;1006;四区市场;袜类
32427454;0218837             ;0;0;0;20140812;1;770947;22;1003;1003;二区市场;钟表
32427455;shop_101694         ;0;0;0;20140812;1;808810;148;1008;1008;篁园服装市场;童装
32427456;shop_112084         ;0;0;0;20140812;1;781302;68;1004;1004;三区市场;办公学习用品
32427457;04AA276             ;0;0;0;20140812;1;100000253;2000;1006;1006;四区市场;旅游购物中心
32427458;shop_118505         ;0;0;0;20140812;1;200004998;3305;3010;3010;万家义购;内衣针织
32427459;01A7892B            ;0;0;0;20140812;1;751854;12;1001;1001;一区市场;瓷器水晶
32427460;shop_115421         ;0;0;0;20140812;1;100008647;525;1007;1007;五区市场;东盟产品展销中心
32427461;01A4315             ;0;0;0;20140812;1;758944;7;1001;1001;一区市场;珠宝首饰
32427462;shop_120802         ;0;0;0;20140812;1;100008007;185;1007;1007;五区市场;虚拟商铺
32427463;0328075B            ;0;0;0;20140812;2;784021;65;1004;1004;三区市场;服装辅料
32427464;01A7581A            ;0;0;0;20140812;1;753218;9;1001;1001;一区市场;装饰工艺
32427465;0431506A            ;0;0;0;20140812;1;779143;130;1006;1006;四区市场;袜类
32427466;Y1-0135A            ;0;0;0;20140812;1;802714;141;1008;1008;篁园服装市场;裤
32427467;0438343A            ;0;0;0;20140812;1;781857;155;1006;1006;四区市场;耳罩
32427468;0431575             ;0;0;0;20140812;2;782818;130;1006;1006;四区市场;袜类
32427469;0328913             ;0;0;0;20140812;3;770768;502;1004;1004;三区市场;生产企业直销中心-服装辅料
32427470;NM201867A           ;0;0;0;20140812;1;100004304;10671;2002;2002;义乌副食品市场;其他副食类
32427471;04AA3221            ;0;0;0;20140812;1;100000288;2000;1006;1006;四区市场;旅游购物中心
32427472;0324680             ;0;0;0;20140812;1;769130;68;1004;1004;三区市场;办公学习用品
32427473;NM10827             ;0;0;0;20140812;1;100003081;10664;2002;2002;义乌副食品市场;非定型包装干果、炒货类
32427474;0328374             ;0;0;0;20140812;1;780929;65;1004;1004;三区市场;服装辅料
32427475;01A15081            ;0;0;0;20140812;1;757962;115;1001;1001;一区市场;玩具
32427476;0322648A            ;0;0;0;20140812;2;768746;107;1004;1004;三区市场;笔墨纸制品
32427477;01A2169             ;0;0;0;20140812;1;752762;115;1001;1001;一区市场;玩具
32427479;shop_119505         ;0;0;0;20140812;1;765328;15;1003;1003;二区市场;箱包
32427480;NM201578            ;0;0;0;20140812;1;100003685;10671;2002;2002;义乌副食品市场;其他副食类
32427481;JJ2A11              ;0;0;0;20140812;1;100001600;1103;2003;2003;家具市场;现代板式家具
32427482;01A87741            ;0;0;0;20140812;2;752620;10;1001;1001;一区市场;饰品配件
32427483;shop_110620         ;0;0;0;20140812;2;793721;80;1006;1006;四区市场;鞋类
32427484;0218098A            ;0;0;0;20140812;1;765560;20;1003;1003;二区市场;电讯器材
32427485;0445893             ;0;0;0;20140812;1;795717;131;1006;1006;四区市场;皮带/配件
32427486;0431724             ;0;0;0;20140812;1;751188;130;1006;1006;四区市场;袜类
32427487;03213091            ;0;0;0;20140812;1;777011;107;1004;1004;三区市场;笔墨纸制品
32427488;04AA134             ;0;0;0;20140812;1;100000136;2000;1006;1006;四区市场;旅游购物中心
32427490;0447071A            ;0;0;0;20140812;2;795835;88;1006;1006;四区市场;围巾
32427491;Y1-0120A            ;0;0;0;20140812;1;803651;141;1008;1008;篁园服装市场;裤
32427492;0447658             ;0;0;0;20140812;1;797167;86;1006;1006;四区市场;文胸内衣
32427493;shop_103013         ;0;0;0;20140812;2;809347;150;1008;1008;篁园服装市场;运动服
32427494;0434385             ;0;0;0;20140812;1;788070;78;1006;1006;四区市场;日用百货
32427495;shop_120705         ;0;0;0;20140812;1;804315;141;1008;1008;篁园服装市场;裤
32427496;shop_119662         ;0;0;0;20140812;1;751971;12;1001;1001;一区市场;瓷器水晶
32427497;01A1542             ;0;0;0;20140812;1;757602;115;1001;1001;一区市场;玩具
32427498;03L3-3001B          ;0;0;0;20140812;1;781455;515;1004;1004;三区市场;辅料配件
32427499;0324429B            ;0;0;0;20140812;1;771715;68;1004;1004;三区市场;办公学习用品
32427500;01A27941            ;0;0;0;20140812;1;757280;115;1001;1001;一区市场;玩具
32427501;shop_101382         ;0;0;0;20140812;1;758084;7;1001;1001;一区市场;珠宝首饰
32427502;shop_118668         ;0;0;0;20140812;1;200004960;3304;3010;3010;万家义购;日杂百货
32427503;0438224A            ;0;0;0;20140812;1;787686;134;1006;1006;四区市场;手套
32427504;0443935             ;0;0;0;20140812;1;784831;80;1006;1006;四区市场;鞋类
32427505;Y4-0352A1           ;0;0;0;20140812;1;806340;147;1008;1008;篁园服装市场;睡衣
32427506;Y1-0549A            ;0;0;0;20140812;1;803496;143;1008;1008;篁园服装市场;牛仔
32427507;0434163             ;0;0;0;20140812;2;785644;78;1006;1006;四区市场;日用百货
32427509;shop_97905          ;0;0;0;20140812;1;100006063;10667;2002;2002;义乌副食品市场;其他副食类
32427510;01A57791            ;0;0;0;20140812;1;754567;7;1001;1001;一区市场;珠宝首饰
32427511;shop_119087         ;0;0;0;20140812;1;773439;109;1004;1004;三区市场;化妆品配件
32427512;0450140             ;0;0;0;20140812;1;813420;189;1006;1006;四区市场;相框/配件
32427513;Y2-0737A            ;0;0;0;20140812;1;805150;142;1008;1008;篁园服装市场;男装
32427514;0439175A            ;0;0;0;20140812;1;788395;133;1006;1006;四区市场;帽子
32427515;NM201434A           ;0;0;0;20140812;1;100004209;10671;2002;2002;义乌副食品市场;其他副食类
32427516;01A6970A            ;0;0;0;20140812;2;749298;9;1001;1001;一区市场;装饰工艺
32427517;shop_115224         ;0;0;0;20140812;1;798189;80;1006;1006;四区市场;鞋类
32427518;shop_120598         ;0;0;0;20140812;1;802747;143;1008;1008;篁园服装市场;牛仔
32427519;0566154             ;0;0;0;20140812;1;799997;151;1007;1007;五区市场;针纺布类
32427520;shop_109024         ;0;0;0;20140812;2;769657;29;1003;1003;二区市场;四川馆
32427521;0450033             ;0;0;0;20140812;1;813356;189;1006;1006;四区市场;相框/配件
32427522;0435967A            ;0;0;0;20140812;1;780592;78;1006;1006;四区市场;日用百货
32427523;shop_119105         ;0;0;0;20140812;1;777692;130;1006;1006;四区市场;袜类
32427524;shop_109301         ;0;0;0;20140812;1;770506;107;1004;1004;三区市场;笔墨纸制品
32427525;01A7883A            ;0;0;0;20140812;1;749585;12;1001;1001;一区市场;瓷器水晶
32427526;shop_108355         ;0;0;0;20140812;1;771127;65;1004;1004;三区市场;服装辅料
32427527;0441822             ;0;0;0;20140812;1;792353;46;1006;1006;四区市场;花边
32427529;01A56901            ;0;0;0;20140812;1;751439;7;1001;1001;一区市场;珠宝首饰
32427530;0434766             ;0;0;0;20140812;2;781129;78;1006;1006;四区市场;日用百货
32427531;shop_98437          ;0;0;0;20140812;2;807291;148;1008;1008;篁园服装市场;童装
32427532;shop_117146         ;0;0;0;20140812;2;777718;130;1006;1006;四区市场;袜类
32427533;0327138             ;0;0;0;20140812;4;767678;101;1004;1004;三区市场;镜梳
32427534;0432633B            ;0;0;0;20140812;1;779871;130;1006;1006;四区市场;袜类
32427535;shop_113266         ;0;0;0;20140812;1;813033;107;1004;1004;三区市场;笔墨纸制品
32427536;0443971A            ;0;0;0;20140812;1;797422;80;1006;1006;四区市场;鞋类
32427537;shop_118148         ;0;0;0;20140812;1;775415;107;1004;1004;三区市场;笔墨纸制品
32427538;0439185             ;0;0;0;20140812;1;779691;133;1006;1006;四区市场;帽子
32427539;shop_101541         ;0;0;0;20140812;1;100006367;130;1006;1006;四区市场;袜类
32427540;0438069A            ;0;0;0;20140812;1;781673;134;1006;1006;四区市场;手套
32427541;shop_112456         ;0;0;0;20140812;1;759839;9;1001;1001;一区市场;装饰工艺
32427542;NM3038-1            ;0;0;0;20140812;2;20130014;10654;2002;2002;义乌副食品市场;国际馆
32427543;JJ5A10              ;0;0;0;20140812;1;100001806;1111;2003;2003;家具市场;装饰花卉、窗帘、陶瓷、户外家居、地毯
32427544;0442409             ;0;0;0;20140812;1;790616;80;1006;1006;四区市场;鞋类
32427545;shop_106942         ;0;0;0;20140812;1;763205;21;1003;1003;二区市场;电子仪器/照相器材
32427546;0444177             ;0;0;0;20140812;1;789561;80;1006;1006;四区市场;鞋类
32427547;01A7058             ;0;0;0;20140812;2;757411;9;1001;1001;一区市场;装饰工艺
32427548;shop_112245         ;0;0;0;20140812;1;757259;115;1001;1001;一区市场;玩具
32427549;shop_114488         ;0;0;0;20140812;1;773789;65;1004;1004;三区市场;服装辅料
32427550;shop_121053         ;0;0;0;20140812;1;753648;115;1001;1001;一区市场;玩具
